ID,net_econ_value,biodiversity,net_ghg_co2e,carbon,cropland_value,forestry_value,grazing_value,grazing_methane,production_value,transition_cost,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn
2936.0,1.319490682319685e9,1.908792861977e6,1.2288870376815548e9,3.5720182053450596e8,9.821245703909569e8,3.07975706123181e8,1.0382129891977301e8,4.0426485472483597e9,1.393921575433911e9,7.443089311422601e7,5008.152722000001,1.5489857949279001e7,9.710580501386e6,6.606031817644e6
2937.0,-1.0020194251317492e10,2.332948828252e6,3.6848413766600842e9,1.0049567390891141e9,0.0,0.0,0.0,0.0,0.0,1.0020194251317492e10,4943.973846,1.4821282515814003e7,8.949743038794e6,5.797119460623e6
2938.0,1.399566630720109e9,1.86972303456e6,1.164294272743748e9,3.42765097804806e8,1.0967210227570982e9,2.8446283997293794e8,1.1880061567674701e8,4.625554293693702e9,1.499984478406783e9,1.00417847686674e8,5011.62013,1.5656022257163003e7,9.844103185358e6,6.722156236214001e6
2939.0,1.331649195476301e9,1.912089654939e6,1.1692675316556153e9,3.40697041947857e8,1.03312327950029e9,2.92719201433872e8,1.02732512370821e8,3.997747774326335e9,1.428574993304983e9,9.6925797828682e7,5009.371436,1.5532038876452e7,9.759850390248e6,6.659543948623e6
2940.0,1.460700550248085e9,1.830595110764e6,1.0380808711691196e9,3.13213575659075e8,1.2287623951694262e9,2.35492203269761e8,1.41797137153035e8,5.518445312374438e9,1.6060517355922217e9,1.45351185344137e8,5015.7987539999995,1.5855617470556002e7,1.0013744873928e7,6.876395563538e6
2941.0,1.468439531179511e9,1.8264105632800001e6,9.834344705128093e8,3.00489780165798e8,1.252534233365857e9,2.2016637241108897e8,1.5210372728967297e8,5.9180695047558365e9,1.624804333066619e9,1.5636480188710803e8,5017.633162,1.5884007199119002e7,1.004528943114e7,6.909771783756001e6
2942.0,1.430052711709425e9,1.860591446831e6,1.109483004554191e9,3.29060981369671e8,1.163190164205312e9,2.63575671623478e8,1.24701771211687e8,4.853696356730123e9,1.5514676070404768e9,1.2141489533105199e8,5013.719354000001,1.5734915210890003e7,9.916996889489e6,6.792018154592e6
2943.0,1.421338110007741e9,1.854890587679e6,1.1344318429791598e9,3.35872276143569e8,1.1363098150839841e9,2.7216434818469095e8,1.2469330554695599e8,4.85499181069632e9,1.533167468815631e9,1.1182935880789e8,5013.127698,1.5713916681225002e7,9.893946321145e6,6.767733602102e6
2944.0,1.4765439974613981e9,1.802420124445e6,9.115202930015604e8,2.85041182910339e8,1.267797810738049e9,2.00239664757033e8,1.71780949522829e8,6.681535550150793e9,1.639818425017911e9,1.63274427556513e8,5018.818800999999,1.5925770595160004e7,1.0083082657342002e7,6.945385634392001e6
2945.0,1.4726899168172932e9,1.8156985197320003e6,9.592205853167336e8,2.95481918320698e8,1.2601071869415963e9,2.1205662192697197e8,1.59658930613635e8,6.21065575962462e9,1.6318227394822028e9,1.5913282266491002e8,5018.805579999999,1.5907780952604001e7,1.0065494441616e7,6.928054215472e6
2946.0,1.4610236395040169e9,1.829365839389e6,1.0375390183087381e9,3.13105798777238e8,1.229541819880363e9,2.3511198632241896e8,1.4198541711097902e8,5.525778860390062e9,1.606639223313761e9,1.45615583809744e8,5015.868739,1.5858404108170003e7,1.0015695923837e7,6.877896203906e6
2947.0,7.50047404565872e8,1.9643115472399998e6,1.6311990376959991e9,4.65181587542042e8,3.4060390531080097e8,3.79355698706488e8,9.5563839492105e7,3.7233391645744104e9,8.155234435093942e8,6.5476038943522e7,4974.478148,1.4988623442347001e7,9.187090192829e6,6.069995150609e6
2948.0,-2.5889875117157383e9,2.131814672361e6,2.4875516585977306e9,6.84357258034581e8,1.00478201603198e8,3.1452862986561406e8,2.7834083567974e7,1.087914376453322e9,4.42840915036786e8,3.0318284267525244e9,4954.0142,1.486621826875e7,9.001959075628001e6,5.852860208477e6
2949.0,1.263840139700487e9,1.894849773404e6,1.3113530368492112e9,3.81205867691295e8,8.9389883368394e8,3.19052763872591e8,1.10909286496216e8,4.320090567610179e9,1.323860884052747e9,6.002074435225999e7,5005.111043,1.5428412236531002e7,9.646957573753e6,6.540433752095999e6
2950.0,1.3982622699486759e9,1.864443899096e6,1.1696228942257378e9,3.44561904993219e8,1.091278951574495e9,2.8533211178106403e8,1.2039657939124401e8,4.688537870803256e9,1.4970076427468028e9,9.8745372798127e7,5011.544101,1.5658803251033999e7,9.843046724967e6,6.71898522317e6
2951.0,1.358736548443737e9,1.8899263543620002e6,1.2081508049876437e9,3.52935945620562e8,1.0331950453527911e9,2.99627854388833e8,1.1036482884828898e8,4.297383114387509e9,1.443187728589913e9,8.4451180146176e7,5008.767656999999,1.5564235043070002e7,9.767034745885e6,6.652983388521001e6
2952.0,-1.198662256057269e9,2.111653796716e6,2.1145573460442457e9,5.83386742436043e8,1.61188633108751e8,3.25760915801322e8,3.1544365944949996e7,1.2263688110622559e9,5.18493914855023e8,1.717156170912292e9,4956.853809,1.486458466852e7,9.017104578296e6,5.876293491099e6
2953.0,1.039579194680238e9,1.911993326267e6,1.4853691244799964e9,4.28185687790645e8,6.214194537183889e8,3.50526825119608e8,1.08600008057759e8,4.2322532042850924e9,1.080546286895756e9,4.0967092215518e7,4988.605321,1.5230416781008001e7,9.431505306073e6,6.315351101841e6
2954.0,1.336501120122021e9,1.893783737218e6,1.2348439063378453e9,3.60051632412572e8,9.978291355708331e8,3.0600266958008003e8,1.09575223367008e8,4.26727062541259e9,1.413407028517921e9,7.690590839590001e7,5007.98645,1.5520576948807001e7,9.732900461155e6,6.623550572369e6
2955.0,1.446029525960026e9,1.856323560068e6,1.0363827398180828e9,3.1025429306826496e8,1.222067279982801e9,2.4037976137864098e8,1.30084609169007e8,5.060816738277773e9,1.592531650530449e9,1.46502124570423e8,5015.958299,1.5812810998301003e7,9.987120701288002e6,6.858642852781999e6
2956.0,1.16390498390901e9,1.9124688909510002e6,1.3921194956664963e9,4.0239984522573e8,7.73433258694891e8,3.33503132263098e8,1.06980513838532e8,4.167330174725684e9,1.213916904796521e9,5.0011920887511e7,4997.20462,1.5318440635120003e7,9.54026225906e6,6.435516862671e6
2957.0,1.168570533234167e9,1.913465608468e6,1.3878078398675077e9,4.0111842845762706e8,7.786169070982121e8,3.3335319446154e8,1.0648579619415699e8,4.147986557189555e9,1.218455897753909e9,4.9885364519742e7,4997.057016,1.5316944334257e7,9.541203447059e6,6.437828756713001e6
2958.0,1.4658874728325262e9,1.826209578072e6,1.011394027275294e9,3.0703640408504105e8,1.243286824931345e9,2.2694352489141202e8,1.46999688391048e8,5.720306051826155e9,1.617230038213805e9,1.51342565381279e8,5017.399658,1.5877648526031002e7,1.0035625940269e7,6.8982517720490005e6
2959.0,1.403163678111185e9,1.868079050359e6,1.1593203607646441e9,3.41621987295576e8,1.103636162168262e9,2.82284288628125e8,1.19802071858407e8,4.66467963262339e9,1.5057225226547937e9,1.02558844543609e8,5011.7410390000005,1.5664774291683001e7,9.852039298817001e6,6.729655118699001e6
2960.0,1.253754662621182e9,1.90392519238e6,1.3171180324771652e9,3.82151186089445e8,8.84151104014551e8,3.21174078874294e8,1.0796831232497999e8,4.2051491592066526e9,1.3132934952138252e9,5.9538832592643e7,5004.496143,1.5408448558077e7,9.630362416441001e6,6.525759411199001e6
2961.0,1.421586536139115e9,1.8594237255580002e6,1.1310317200920873e9,3.3479347594755805e8,1.138502723892579e9,2.71445329510307e8,1.2399038847594401e8,4.8272179191146e9,1.53393844187883e9,1.12351905739715e8,5013.124166,1.5709026957880003e7,9.892350995903e6,6.767917420910001e6
2962.0,1.2574521101381528e9,1.9287344030290004e6,1.2530598348692741e9,3.6228338235422903e8,9.194606981736871e8,3.17254016659105e8,9.672647485462701e7,3.765628354811613e9,1.333441189687419e9,7.5989079549266e7,5003.318738,1.5403478424182002e7,9.643021979156e6,6.548365640141001e6
2963.0,1.445621966761018e9,1.8544595216400002e6,1.0633151349017062e9,3.1761487689119196e8,1.205787088320038e9,2.4748609959093297e8,1.3012220398584e8,5.06363735163322e9,1.583395391896811e9,1.37773425135793e8,5015.263466,1.5792231056577e7,9.967683729943002e6,6.839613942056e6
2964.0,1.472663605019494e9,1.8176934629220003e6,9.432107343537667e8,2.9172446658168304e8,1.2621570082666109e9,2.0892574003705198e8,1.6253707459274802e8,6.322282155620216e9,1.6336198228964112e9,1.60956217876917e8,5018.791852000001,1.5905231940037003e7,1.0065554342999e7,6.929507012564e6
2965.0,1.427063580305008e9,1.863673149832e6,1.112477872657297e9,3.29551509322794e8,1.159357268451896e9,2.64854576460944e8,1.2317345131919599e8,4.793883076314051e9,1.547385296232036e9,1.20321715927028e8,5013.681848,1.5728477864979e7,9.911956698162e6,6.787802194972001e6
2966.0,1.461192168722742e9,1.8387770040240001e6,1.0080846743204733e9,3.0524366777125704e8,1.241781363227977e9,2.2916448511144894e8,1.42818700394112e8,5.557105375373455e9,1.6137645487335382e9,1.52572380010796e8,5016.751489,1.5854713865883002e7,1.0020938508178e7,6.888014780274e6
2967.0,-6.571239718732137e9,2.290957034603e6,3.101232943968399e9,8.46265123412729e8,3.951823060609499e7,9.6382105460937e7,2.2485223508510003e6,8.695876058034599e7,1.38148858417883e8,6.709388577150021e9,4945.928002,1.4821900919012e7,8.956296412395999e6,5.806684818558e6
2968.0,1.339011714921306e9,1.891913853494e6,1.233536525166913e9,3.59816866050195e8,1.000061281849885e9,3.05693950955393e8,1.1015631585470301e8,4.2895991841900864e9,1.415911548659981e9,7.6899833738675e7,5008.120053,1.5526895366563002e7,9.737437877871e6,6.627134323286e6
2969.0,1.405014648335994e9,1.87457811946e6,1.1480969673156319e9,3.3795739851729596e8,1.1156144074487e9,2.78824236713995e8,1.16997371340653e8,4.554008029056007e9,1.5114360155033479e9,1.0642136716735402e8,5012.290748,1.5672529644528e7,9.861698727063e6,6.740552372363001e6
2970.0,1.466125619336914e9,1.828565965334e6,1.0039999151975476e9,3.0523514586444205e8,1.244954879556775e9,2.25722022655846e8,1.48011418403309e8,5.75978098193699e9,1.6186883206159298e9,1.5256270127901602e8,5017.423049,1.5875204641138002e7,1.0035331279930001e7,6.899177241727999e6
2971.0,1.46964635089146e9,1.824226226243e6,9.746766797295781e8,2.9860317202287996e8,1.255204821494272e9,2.1756746528927398e8,1.54476056392026e8,6.010080884382423e9,1.627248343175572e9,1.57601992284112e8,5018.279037,1.5889796977974001e7,1.0050333934983e7,6.9144207162109995e6
2972.0,1.459022958575829e9,1.839391793065e6,1.030805014859911e9,3.10949309535215e8,1.231840553069805e9,2.3459639908889097e8,1.40480820075602e8,5.467122671793865e9,1.6069177722342978e9,1.4789481365846902e8,5016.595461,1.5842174501806002e7,1.0007980342208e7,6.874782459263001e6
2973.0,-1.959355700018403e9,2.116011564222e6,2.348513967567562e9,6.4709560237385e8,1.1972241588043499e8,3.29103941287579e8,3.0971430765970998e7,1.208495390161055e9,4.797977879339851e8,2.439153487952388e9,4955.7255079999995,1.4867892414935999e7,9.007225996945001e6,5.859975216443e6
2974.0,1.280198208412556e9,1.923517470195e6,1.237709964788906e9,3.5856703179292005e8,9.43759025515838e8,3.13100477096647e8,9.8941897526001e7,3.851790922590021e9,1.355801400138486e9,7.560319172593e7,5004.781418,1.5433013308277002e7,9.669063870714e6,6.5726463235410005e6
2975.0,1.457693458006215e9,1.8395660660070002e6,1.0401666859706905e9,3.13343518254728e8,1.224805947576092e9,2.3774128518681496e8,1.3972544870093802e8,5.437977381498943e9,1.6022726814638448e9,1.4457922345763e8,5016.081761,1.5833568097117e7,1.0000057602669e7,6.86722076712e6
2976.0,1.466749263443664e9,1.815387833424e6,1.013464461858052e9,3.0778341491841507e8,1.242532156899349e9,2.2706364979468098e8,1.4784942317898e8,5.753736308806819e9,1.61744522987301e9,1.50695966429346e8,5017.398588000001,1.5892102739249002e7,1.0043755930894e7,6.903010457597e6
2977.0,-6.212583055301922e9,2.256218244996e6,3.1289944016977315e9,8.5458563515758e8,5.0350111752544e7,1.60121974544626e8,5.613911556388e6,2.24313027336423e8,2.16085997853558e8,6.42866905315548e9,4948.615716,1.4853605378503002e7,8.976172181253001e6,5.820326275507e6
2978.0,1.4448722876466682e9,1.851930359433e6,1.07607724903127e9,3.21182001433439e8,1.1957683298972461e9,2.51892653180968e8,1.3050161540706801e8,5.079504477900308e9,1.578162598485282e9,1.3329031083861402e8,5014.896714,1.5782278329636004e7,9.957463797896001e6,6.8290620311199995e6
2979.0,9.76176382945823e8,1.942824683526e6,1.5158721650148835e9,4.34501847759315e8,5.57984782600752e8,3.59056580505898e8,9.9205571695524e7,3.865063838463562e9,1.0162469348021741e9,4.0070551856351e7,4986.6057390000005,1.5134902912704002e7,9.357195734968e6,6.252526681044e6
2980.0,1.464829681625545e9,1.825231086821e6,1.0199064516886032e9,3.0901068135148597e8,1.240047498868386e9,2.2934681273186198e8,1.45359428743765e8,5.65663566334227e9,1.6147537403440127e9,1.49924058718468e8,5017.361692,1.5875865199802e7,1.0032428315719001e7,6.8942749056629995e6
2981.0,-8.676321531758532e9,2.3059169906409997e6,3.5178465967630725e9,9.601064160893799e8,3.4622607382779e7,5.8250200634579e7,3.1784262312440006e6,1.2717977823270899e8,9.6051234248602e7,8.772372766007133e9,4945.158558000001,1.4850184594381003e7,8.970254705425002e6,5.813070920181001e6
2982.0,1.4749540767129378e9,1.801897885379e6,9.472694034473584e8,2.93210696680104e8,1.262835526049879e9,2.07826021906998e8,1.6432450999430603e8,6.39182421898448e9,1.634986057951183e9,1.60031981238245e8,5018.721354,1.5927315969289001e7,1.0079398542581e7,6.938929666842001e6
2983.0,-9.98671965871317e9,2.330808703708e6,3.6847126518619394e9,1.0049330257728441e9,1.9439856622068997e7,41655.341217,53337.543933,2.088798591075e6,1.9534849507218998e7,1.0006254508220387e10,4944.092248,1.4844966212687e7,8.962566529246999e6,5.804095145902e6
2984.0,1.4750844627692912e9,1.8097427946950002e6,9.198949983199536e8,2.86742470971821e8,1.26656234151167e9,2.0253432302822298e8,1.69045162015831e8,6.574703095502835e9,1.638141826555724e9,1.6305736378643298e8,5018.937440000001,1.5917825252958e7,1.0077703958810002e7,6.941381942151001e6
2985.0,1.3723986495446148e9,1.8682235132280001e6,1.2041165202058897e9,3.5348850808899903e8,1.046507155310515e9,2.95612309521787e8,1.1811778506097701e8,4.600400472688662e9,1.460237249893279e9,8.7838600348664e7,5009.607802,1.5608432647771003e7,9.799047672068e6,6.678151039237e6
2986.0,1.233348074642201e9,1.9264980473079998e6,1.3034678585970864e9,3.76580346352054e8,8.69872122273351e8,3.26360335128108e8,9.9282846564556e7,3.8663372346889024e9,1.295515303966015e9,6.2167229323814005e7,5003.1227,1.5356037334068002e7,9.597359161614e6,6.503218734786e6
2987.0,1.456069963199234e9,1.844118335579e6,1.0340985791257316e9,3.11246198791869e8,1.228605057613322e9,2.3695321025861895e8,1.37649720934889e8,5.35687415555607e9,1.60320798880683e9,1.47138025607596e8,5016.303712000001,1.5832379177395001e7,1.0001311702083e7,6.869779020254e6
2988.0,1.382720463886073e9,1.86714168213e6,1.1910061812266164e9,3.50088138246469e8,1.0648070315891429e9,2.91484209864948e8,1.18947854179452e8,4.63251628385516e9,1.475239095633543e9,9.251863174746999e7,5009.959384000001,1.5630060838307e7,9.817495685041e6,6.695043199626001e6
2989.0,1.2453952121318588e9,1.910537331106e6,1.319886464813676e9,3.8248016451274395e8,8.7354064749107e8,3.23536417156584e8,1.05949694248295e8,4.1270402533192654e9,1.303026758895949e9,5.763154676409e7,5003.34155,1.5385070880942002e7,9.613319645598002e6,6.512110144283001e6
2990.0,1.4217896571260571e9,1.871175060739e6,1.1087149139953458e9,3.2774819034561205e8,1.158124537768671e9,2.6523853435652697e8,1.19523472536509e8,4.651422530261572e9,1.542886544661707e9,1.2109688753565001e8,5013.633081,1.5720843261888003e7,9.905661419597e6,6.7823006705330005e6
2991.0,-7.304096819322926e9,2.263729447187e6,3.320849291746258e9,9.071394497988281e8,4.4520301338331e7,1.35283341109112e8,6.65172233311e6,2.6643454247222203e8,1.8645536478055298e8,7.4905521841034775e9,4947.156683,1.4854694831719002e7,8.976840556852e6,5.820752951343e6
2992.0,1.42327054012728e9,1.8551832581630002e6,1.130530585456126e9,3.34882418036267e8,1.141362162477539e9,2.70330171022316e8,1.2504809006058902e8,4.868580700509308e9,1.5367404235604439e9,1.13469883433164e8,5013.168419,1.5718355329564001e7,9.898319425462e6,6.7720717399430005e6
2993.0,1.45193443330348e9,1.8345141367390002e6,1.0704852688777559e9,3.2076910869172704e8,1.2040630618834481e9,2.47792895081089e8,1.35725929807745e8,5.283406482928818e9,1.5875818867722821e9,1.35647453468802e8,5014.766971,1.5818747939090002e7,9.981332225091e6,6.846125006544e6
2994.0,1.3239219469836488e9,1.9077359309170002e6,1.224399164703791e9,3.5603916282569206e8,9.889317618909599e8,3.0691514171317804e8,1.04110896107935e8,4.0538882828539834e9,1.399957799712073e9,7.6035852728424e7,5008.204637000001,1.5498479985656999e7,9.717496224631e6,6.612090428701e6
2995.0,1.01008295318097e9,1.9585786611220003e6,1.4354723751051679e9,4.10109965111814e8,6.79061732891333e8,3.42366901685381e8,8.7665647475155e7,3.413208181907503e9,1.109094282051869e9,9.901132887089899e7,4989.175632,1.5188190214855e7,9.426281877092e6,6.330481027357999e6
2996.0,-8.880505794978992e9,2.308784401871e6,3.547897648476149e9,9.683692079164631e8,3.3081703748319004e7,4.9180667174272e7,3.491408026936e6,1.3947236087742102e8,8.5753778949527e7,8.96625957392852e9,4945.084217,1.4849953394735001e7,8.969552585894e6,5.812114019699e6
2997.0,8.06632145178835e8,1.9641539351350004e6,1.6006267448105483e9,4.5616926910149e8,3.9591372032180494e8,3.74753327949561e8,9.239920921189201e7,3.599695428079081e9,8.63066257483258e8,5.6434112304423004e7,4977.682047,1.5027709378845999e7,9.229896072497e6,6.114800126044001e6
2998.0,-1.0015630816400013e10,2.332915900768e6,3.684759004631232e9,1.0049364977647111e9,0.0,37122.601562,10234.987793,407691.968749,47357.589355000004,1.0015678173989367e10,4943.973846,1.4821282515814003e7,8.949743039892e6,5.797119462149e6
2999.0,1.4308720197723951e9,1.861665272096e6,1.1051384124548469e9,3.2778724100004e8,1.167128479051017e9,2.6248325377163398e8,1.24293690495544e8,4.837406893931665e9,1.5539054233181949e9,1.2303340354580002e8,5013.665514,1.5739256510556001e7,9.920535771671e6,6.79528439663e6
3000.0,1.455276999690864e9,1.8459170549940001e6,1.0294537151100625e9,3.0986933400158e8,1.230088326985026e9,2.3602378123103297e8,1.3714162450842702e8,5.336692144786541e9,1.603253732724486e9,1.4797673303362203e8,5016.335320000001,1.5833655800759003e7,1.0002600246284999e7,6.871143458425e6
3001.0,1.4732100854034452e9,1.8041395187110002e6,9.670528638524929e8,2.97523138242852e8,1.259383300115869e9,2.12937247987002e8,1.59189697822786e8,6.193265485231551e9,1.631510245925657e9,1.58300160522212e8,5018.503147000001,1.5925035842375001e7,1.0074602404773999e7,6.932793345614e6
3002.0,1.453459104508497e9,1.838670556812e6,1.0623061519613734e9,3.18648036495763e8,1.210589576683375e9,2.44824780940972e8,1.36246433660873e8,5.303499092821211e9,1.5916607912852201e9,1.38201686776723e8,5015.008987,1.5819843016956002e7,9.985100457622001e6,6.851546332807001e6
3003.0,1.145244831441136e9,1.9090070890229999e6,1.4080097323488202e9,4.07032237604788e8,7.501264462505851e8,3.35739911795574e8,1.0837862565987101e8,4.2220902767701187e9,1.1942449837060301e9,4.9000152264894e7,4995.800313000001,1.5310738024879e7,9.527589505371e6,6.42015323779e6
3004.0,1.463924566349661e9,1.827026501822e6,1.0236553743962004e9,3.0990092333952296e8,1.237790856524209e9,2.3054468220140398e8,1.4473553937202603e8,5.632400559102524e9,1.6130710780976388e9,1.49146511747978e8,5017.283106000001,1.5870987042956002e7,1.0028172364977e7,6.890352314781e6
